"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L18822","count","com.serotonin.mango.vo.bean.PointHistoryCount.count;I","L1958","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\bean\PointHistoryCount.java","27","5","27","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6345","ON_CHANGE","com.serotonin.mango.vo.DataPointVO$LoggingTypes.ON_CHANGE;I","L18868","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","68","9","68","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6347","ALL","com.serotonin.mango.vo.DataPointVO$LoggingTypes.ALL;I","L18868","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","69","9","69","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6411","NONE","com.serotonin.mango.vo.DataPointVO$LoggingTypes.NONE;I","L18868","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","70","9","70","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6353","INTERVAL","com.serotonin.mango.vo.DataPointVO$LoggingTypes.INTERVAL;I","L18868","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","71","9","71","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6349","ON_TS_CHANGE","com.serotonin.mango.vo.DataPointVO$LoggingTypes.ON_TS_CHANGE;I","L18868","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","72","9","72","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18873","DAYS","com.serotonin.mango.vo.DataPointVO$PurgeTypes.DAYS;I","L18872","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","85","9","85","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18874","WEEKS","com.serotonin.mango.vo.DataPointVO$PurgeTypes.WEEKS;I","L18872","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","86","9","86","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18875","MONTHS","com.serotonin.mango.vo.DataPointVO$PurgeTypes.MONTHS;I","L18872","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","87","9","87","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18876","YEARS","com.serotonin.mango.vo.DataPointVO$PurgeTypes.YEARS;I","L18872","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","88","9","88","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6392","INSTANT","com.serotonin.mango.vo.DataPointVO$IntervalLoggingTypes.INSTANT;I","L18877","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","92","9","92","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6386","MAXIMUM","com.serotonin.mango.vo.DataPointVO$IntervalLoggingTypes.MAXIMUM;I","L18877","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","93","9","93","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6388","MINIMUM","com.serotonin.mango.vo.DataPointVO$IntervalLoggingTypes.MINIMUM;I","L18877","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","94","9","94","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6377","AVERAGE","com.serotonin.mango.vo.DataPointVO$IntervalLoggingTypes.AVERAGE;I","L18877","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\DataPointVO.java","95","9","95","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19066","serialVersionUID","com.serotonin.mango.vo.dataSource.AbstractPointLocatorVO.serialVersionUID;J","L616","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\AbstractPointLocatorVO.java","47","5","47","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19072","version","com.serotonin.mango.vo.dataSource.AbstractPointLocatorVO.version;I","L616","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\AbstractPointLocatorVO.java","48","5","48","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2017","XID_PREFIX","com.serotonin.mango.vo.dataSource.DataSourceVO.XID_PREFIX;Ljava/lang/String;","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","294","5","294","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19518","id","com.serotonin.mango.vo.dataSource.DataSourceVO.id;I","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","322","5","322","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19520","xid","com.serotonin.mango.vo.dataSource.DataSourceVO.xid;Ljava/lang/String;","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","323","5","323","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19521","name","com.serotonin.mango.vo.dataSource.DataSourceVO.name;Ljava/lang/String;","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","324","5","325","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19522","enabled","com.serotonin.mango.vo.dataSource.DataSourceVO.enabled;Z","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","326","5","327","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19523","alarmLevels","com.serotonin.mango.vo.dataSource.DataSourceVO.alarmLevels;Ljava/util/Map;","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","328","5","328","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19570","serialVersionUID","com.serotonin.mango.vo.dataSource.DataSourceVO.serialVersionUID;J","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","449","5","449","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19575","version","com.serotonin.mango.vo.dataSource.DataSourceVO.version;I","L407","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","450","5","450","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1426","XID_PREFIX","com.serotonin.mango.vo.event.CompoundEventDetectorVO.XID_PREFIX;Ljava/lang/String;","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","52","5","52","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23364","id","com.serotonin.mango.vo.event.CompoundEventDetectorVO.id;I","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","54","5","54","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23365","xid","com.serotonin.mango.vo.event.CompoundEventDetectorVO.xid;Ljava/lang/String;","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","55","5","55","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23366","name","com.serotonin.mango.vo.event.CompoundEventDetectorVO.name;Ljava/lang/String;","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","56","5","57","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23367","alarmLevel","com.serotonin.mango.vo.event.CompoundEventDetectorVO.alarmLevel;I","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","58","5","58","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23368","returnToNormal","com.serotonin.mango.vo.event.CompoundEventDetectorVO.returnToNormal;Z","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","59","5","60","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23369","disabled","com.serotonin.mango.vo.event.CompoundEventDetectorVO.disabled;Z","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","61","5","62","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23370","condition","com.serotonin.mango.vo.event.CompoundEventDetectorVO.condition;Ljava/lang/String;","L1433","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\CompoundEventDetectorVO.java","63","5","64","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2419","XID_PREFIX","com.serotonin.mango.vo.event.EventHandlerVO.XID_PREFIX;Ljava/lang/String;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","61","5","61","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23422","TYPE_SET_POINT","com.serotonin.mango.vo.event.EventHandlerVO.TYPE_SET_POINT;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","63","5","63","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23423","TYPE_EMAIL","com.serotonin.mango.vo.event.EventHandlerVO.TYPE_EMAIL;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","64","5","64","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23424","TYPE_PROCESS","com.serotonin.mango.vo.event.EventHandlerVO.TYPE_PROCESS;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","65","5","65","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23425","TYPE_CODES","com.serotonin.mango.vo.event.EventHandlerVO.TYPE_CODES;Lcom/serotonin/mango/util/ExportCodes;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","67","5","67","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5406","RECIPIENT_TYPE_ACTIVE","com.serotonin.mango.vo.event.EventHandlerVO.RECIPIENT_TYPE_ACTIVE;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","74","5","74","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5410","RECIPIENT_TYPE_ESCALATION","com.serotonin.mango.vo.event.EventHandlerVO.RECIPIENT_TYPE_ESCALATION;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","75","5","75","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23431","RECIPIENT_TYPE_INACTIVE","com.serotonin.mango.vo.event.EventHandlerVO.RECIPIENT_TYPE_INACTIVE;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","76","5","76","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23432","RECIPIENT_TYPE_CODES","com.serotonin.mango.vo.event.EventHandlerVO.RECIPIENT_TYPE_CODES;Lcom/serotonin/mango/util/ExportCodes;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","78","5","78","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12894","SET_ACTION_NONE","com.serotonin.mango.vo.event.EventHandlerVO.SET_ACTION_NONE;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","86","5","86","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5379","SET_ACTION_POINT_VALUE","com.serotonin.mango.vo.event.EventHandlerVO.SET_ACTION_POINT_VALUE;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","87","5","87","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5383","SET_ACTION_STATIC_VALUE","com.serotonin.mango.vo.event.EventHandlerVO.SET_ACTION_STATIC_VALUE;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","88","5","88","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23435","SET_ACTION_CODES","com.serotonin.mango.vo.event.EventHandlerVO.SET_ACTION_CODES;Lcom/serotonin/mango/util/ExportCodes;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","90","5","90","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23437","id","com.serotonin.mango.vo.event.EventHandlerVO.id;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","98","5","98","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23439","xid","com.serotonin.mango.vo.event.EventHandlerVO.xid;Ljava/lang/String;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","99","5","99","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23440","alias","com.serotonin.mango.vo.event.EventHandlerVO.alias;Ljava/lang/String;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","100","5","101","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23441","handlerType","com.serotonin.mango.vo.event.EventHandlerVO.handlerType;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","102","5","102","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23442","disabled","com.serotonin.mango.vo.event.EventHandlerVO.disabled;Z","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","103","5","104","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23443","targetPointId","com.serotonin.mango.vo.event.EventHandlerVO.targetPointId;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","107","5","107","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23445","activeAction","com.serotonin.mango.vo.event.EventHandlerVO.activeAction;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","108","5","108","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23446","activeValueToSet","com.serotonin.mango.vo.event.EventHandlerVO.activeValueToSet;Ljava/lang/String;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","109","5","109","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23447","activePointId","com.serotonin.mango.vo.event.EventHandlerVO.activePointId;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","110","5","110","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23448","inactiveAction","com.serotonin.mango.vo.event.EventHandlerVO.inactiveAction;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","111","5","111","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23449","inactiveValueToSet","com.serotonin.mango.vo.event.EventHandlerVO.inactiveValueToSet;Ljava/lang/String;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","112","5","112","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23450","inactivePointId","com.serotonin.mango.vo.event.EventHandlerVO.inactivePointId;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","113","5","113","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23451","activeRecipients","com.serotonin.mango.vo.event.EventHandlerVO.activeRecipients;Ljava/util/List;","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","116","5","116","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23453","sendEscalation","com.serotonin.mango.vo.event.EventHandlerVO.sendEscalation;Z","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","117","5","117","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23454","escalationDelayType","com.serotonin.mango.vo.event.EventHandlerVO.escalationDelayType;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","118","5","118","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23455","escalationDelay","com.serotonin.mango.vo.event.EventHandlerVO.escalationDelay;I","L2432","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\event\EventHandlerVO.java","119","5","119","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
